,Well,Time step,unloading,stable production,restriction on production line,towards stable production
45067,W20,2176,0.0,1.0,0.0,0.0
45068,W17,5070,0.0,1.0,0.0,0.0
45069,W7,1137,1.0,0.0,0.0,0.0
45070,W13,4129,0.0,1.0,0.0,0.0
45071,W18,2320,0.0,1.0,0.0,0.0
45072,W13,210,1.0,0.0,0.0,0.0
45073,W3,839,1.0,0.0,0.0,0.0
45074,W16,3908,0.0,1.0,0.0,0.0
45075,W17,1915,0.0,1.0,0.0,0.0
45076,W9,3510,0.0,1.0,0.0,0.0
45077,W20,1481,0.0,1.0,0.0,0.0
45078,W14,3736,0.0,1.0,0.0,0.0
45079,W10,625,1.0,0.0,0.0,0.0
45080,W18,493,1.0,0.0,0.0,0.0
45081,W19,2494,0.0,1.0,0.0,0.0
45082,W19,1916,0.0,1.0,0.0,0.0
45083,W17,5239,0.0,1.0,0.0,0.0
45084,W8,3898,0.0,0.0,1.0,0.0
45085,W8,1323,1.0,0.0,0.0,0.0
45086,W14,2784,0.0,1.0,0.0,0.0
45087,W18,207,1.0,0.0,0.0,0.0
45088,W7,3933,0.0,1.0,0.0,0.0
45089,W13,3366,0.0,1.0,0.0,0.0
45090,W18,3539,0.0,1.0,0.0,0.0
45091,W9,942,1.0,0.0,0.0,0.0
45092,W18,3905,0.0,1.0,0.0,0.0
45093,W3,3220,0.0,1.0,0.0,0.0
45094,W5,2502,0.0,1.0,0.0,0.0
45095,W19,3703,0.0,1.0,0.0,0.0
45096,W7,915,1.0,0.0,0.0,0.0
45097,W5,2914,0.0,1.0,0.0,0.0
45098,W14,3588,0.0,1.0,0.0,0.0
45099,W17,2227,0.0,1.0,0.0,0.0
45100,W4,2911,0.0,0.0,1.0,0.0
45101,W7,541,1.0,0.0,0.0,0.0
45102,W9,719,1.0,0.0,0.0,0.0
45103,W17,2647,0.0,1.0,0.0,0.0
45104,W10,1657,0.0,0.0,0.0,1.0
45105,W14,539,1.0,0.0,0.0,0.0
45106,W15,4121,0.0,1.0,0.0,0.0
45107,W8,2845,0.0,0.0,1.0,0.0
45108,W13,1735,0.0,0.0,0.0,1.0
45109,W12,830,1.0,0.0,0.0,0.0
45110,W12,2329,0.0,1.0,0.0,0.0
45111,W18,942,1.0,0.0,0.0,0.0
45112,W8,546,1.0,0.0,0.0,0.0
45113,W5,2193,0.0,0.0,0.0,1.0
45114,W16,1768,0.0,1.0,0.0,0.0
45115,W12,897,1.0,0.0,0.0,0.0
45116,W14,4443,0.0,1.0,0.0,0.0
45117,W5,2229,0.0,0.0,0.0,1.0
45118,W8,4394,0.0,0.0,1.0,0.0
45119,W12,1465,0.0,0.0,0.0,1.0
45120,W5,246,1.0,0.0,0.0,0.0
45121,W8,5673,0.0,0.0,1.0,0.0
45122,W5,2599,0.0,1.0,0.0,0.0
45123,W15,3838,0.0,1.0,0.0,0.0
45124,W13,1534,0.0,0.0,0.0,1.0
45125,W13,2670,0.0,1.0,0.0,0.0
45126,W16,2881,0.0,1.0,0.0,0.0
45127,W14,4043,0.0,1.0,0.0,0.0
45128,W9,2846,0.0,1.0,0.0,0.0
45129,W20,1293,1.0,0.0,0.0,0.0
45130,W9,996,1.0,0.0,0.0,0.0
45131,W17,2289,0.0,1.0,0.0,0.0
45132,W10,622,1.0,0.0,0.0,0.0
45133,W3,1038,1.0,0.0,0.0,0.0
45134,W7,499,1.0,0.0,0.0,0.0
45135,W16,1014,1.0,0.0,0.0,0.0
45136,W3,710,1.0,0.0,0.0,0.0
45137,W4,856,1.0,0.0,0.0,0.0
45138,W11,483,1.0,0.0,0.0,0.0
45139,W5,490,1.0,0.0,0.0,0.0
45140,W5,5259,0.0,1.0,0.0,0.0
45141,W4,2873,0.0,0.0,1.0,0.0
45142,W18,2855,0.0,1.0,0.0,0.0
45143,W14,5099,0.0,1.0,0.0,0.0
45144,W4,1213,1.0,0.0,0.0,0.0
45145,W14,2235,0.0,1.0,0.0,0.0
45146,W15,445,1.0,0.0,0.0,0.0
45147,W7,3401,0.0,1.0,0.0,0.0
45148,W14,5832,0.0,1.0,0.0,0.0
45149,W16,557,1.0,0.0,0.0,0.0
45150,W13,3251,0.0,1.0,0.0,0.0
45151,W16,4326,0.0,1.0,0.0,0.0
45152,W10,2053,0.0,0.0,0.0,1.0
45153,W11,778,1.0,0.0,0.0,0.0
45154,W14,4772,0.0,1.0,0.0,0.0
45155,W9,240,1.0,0.0,0.0,0.0
45156,W14,3780,0.0,1.0,0.0,0.0
45157,W15,1479,0.0,0.0,0.0,1.0
45158,W14,2825,0.0,1.0,0.0,0.0
45159,W8,5066,0.0,0.0,1.0,0.0
45160,W8,1481,0.0,0.0,1.0,0.0
45161,W9,2748,0.0,1.0,0.0,0.0
45162,W9,3607,0.0,1.0,0.0,0.0
45163,W8,5285,0.0,0.0,1.0,0.0
45164,W17,4821,0.0,1.0,0.0,0.0
45165,W2,4601,0.0,1.0,0.0,0.0
45166,W9,1810,0.0,0.0,0.0,1.0
45167,W4,1930,0.0,0.0,1.0,0.0
45168,W10,2165,0.0,0.0,0.0,1.0
45169,W19,805,1.0,0.0,0.0,0.0
45170,W8,1320,1.0,0.0,0.0,0.0
45171,W2,3799,0.0,1.0,0.0,0.0
45172,W13,1352,0.0,0.0,0.0,1.0
45173,W15,2882,0.0,1.0,0.0,0.0
45174,W20,907,1.0,0.0,0.0,0.0
45175,W10,807,1.0,0.0,0.0,0.0
45176,W17,2846,0.0,1.0,0.0,0.0
45177,W10,1354,0.0,0.0,0.0,1.0
45178,W8,3623,0.0,0.0,1.0,0.0
45179,W8,1423,0.0,0.0,1.0,0.0
45180,W2,3678,0.0,1.0,0.0,0.0
45181,W5,1186,1.0,0.0,0.0,0.0
45182,W4,1502,0.0,0.0,1.0,0.0
45183,W14,165,1.0,0.0,0.0,0.0
45184,W12,1197,1.0,0.0,0.0,0.0
45185,W14,1084,1.0,0.0,0.0,0.0
45186,W3,122,1.0,0.0,0.0,0.0
45187,W10,2889,0.0,1.0,0.0,0.0
45188,W17,1975,0.0,1.0,0.0,0.0
45189,W5,4448,0.0,1.0,0.0,0.0
45190,W17,726,1.0,0.0,0.0,0.0
45191,W16,2866,0.0,1.0,0.0,0.0
45192,W17,1743,0.0,1.0,0.0,0.0
45193,W15,2533,0.0,1.0,0.0,0.0
45194,W20,2554,0.0,1.0,0.0,0.0
45195,W16,692,1.0,0.0,0.0,0.0
45196,W19,2258,0.0,1.0,0.0,0.0
45197,W19,2812,0.0,1.0,0.0,0.0
45198,W5,3038,0.0,1.0,0.0,0.0
45199,W19,2764,0.0,1.0,0.0,0.0
45200,W4,893,1.0,0.0,0.0,0.0
45201,W7,2080,0.0,1.0,0.0,0.0
45202,W15,1023,1.0,0.0,0.0,0.0
45203,W16,4123,0.0,1.0,0.0,0.0
45204,W8,5988,0.0,0.0,1.0,0.0
45205,W12,600,1.0,0.0,0.0,0.0
45206,W20,3002,0.0,1.0,0.0,0.0
45207,W5,1224,1.0,0.0,0.0,0.0
45208,W9,1469,0.0,0.0,0.0,1.0
45209,W2,3213,0.0,1.0,0.0,0.0
45210,W13,1746,0.0,0.0,0.0,1.0
45211,W17,1256,1.0,0.0,0.0,0.0
45212,W16,4091,0.0,1.0,0.0,0.0
45213,W16,3668,0.0,1.0,0.0,0.0
45214,W15,278,1.0,0.0,0.0,0.0
45215,W8,1123,1.0,0.0,0.0,0.0
45216,W19,2571,0.0,1.0,0.0,0.0
45217,W13,1779,0.0,0.0,0.0,1.0
45218,W19,5473,0.0,1.0,0.0,0.0
45219,W9,1111,1.0,0.0,0.0,0.0
45220,W4,2134,0.0,0.0,1.0,0.0
45221,W12,662,1.0,0.0,0.0,0.0
45222,W8,4448,0.0,0.0,1.0,0.0
45223,W18,3659,0.0,1.0,0.0,0.0
45224,W14,3729,0.0,1.0,0.0,0.0
45225,W14,5789,0.0,1.0,0.0,0.0
45226,W8,1934,0.0,0.0,1.0,0.0
45227,W7,1106,1.0,0.0,0.0,0.0
45228,W13,4050,0.0,1.0,0.0,0.0
45229,W18,3208,0.0,1.0,0.0,0.0
45230,W17,1701,0.0,1.0,0.0,0.0
45231,W3,3947,0.0,1.0,0.0,0.0
45232,W3,1659,0.0,0.0,0.0,1.0
45233,W14,1379,0.0,0.0,0.0,1.0
45234,W15,3302,0.0,1.0,0.0,0.0
45235,W14,331,1.0,0.0,0.0,0.0
45236,W2,4431,0.0,1.0,0.0,0.0
45237,W2,2584,0.0,1.0,0.0,0.0
45238,W19,1932,0.0,1.0,0.0,0.0
45239,W5,1950,0.0,0.0,0.0,1.0
45240,W8,3303,0.0,0.0,1.0,0.0
45241,W4,1030,1.0,0.0,0.0,0.0
45242,W15,4538,0.0,1.0,0.0,0.0
45243,W5,4352,0.0,1.0,0.0,0.0
45244,W20,2795,0.0,1.0,0.0,0.0
45245,W16,429,1.0,0.0,0.0,0.0
45246,W13,2720,0.0,1.0,0.0,0.0
45247,W2,4600,0.0,1.0,0.0,0.0
45248,W8,1235,1.0,0.0,0.0,0.0
45249,W8,5209,0.0,0.0,1.0,0.0
45250,W12,869,1.0,0.0,0.0,0.0
45251,W5,124,1.0,0.0,0.0,0.0
45252,W16,4445,0.0,1.0,0.0,0.0
45253,W17,2709,0.0,1.0,0.0,0.0
45254,W8,3156,0.0,0.0,1.0,0.0
45255,W19,2234,0.0,1.0,0.0,0.0
45256,W13,670,1.0,0.0,0.0,0.0
45257,W17,3312,0.0,1.0,0.0,0.0
45258,W16,3747,0.0,1.0,0.0,0.0
45259,W8,5337,0.0,0.0,1.0,0.0
45260,W11,130,1.0,0.0,0.0,0.0
45261,W13,4358,0.0,1.0,0.0,0.0
45262,W8,3180,0.0,0.0,1.0,0.0
45263,W3,3056,0.0,1.0,0.0,0.0
45264,W16,1961,0.0,1.0,0.0,0.0
45265,W15,3855,0.0,1.0,0.0,0.0
45266,W13,3536,0.0,1.0,0.0,0.0
45267,W2,2594,0.0,1.0,0.0,0.0
45268,W11,981,1.0,0.0,0.0,0.0
45269,W3,722,1.0,0.0,0.0,0.0
45270,W18,1631,0.0,1.0,0.0,0.0
45271,W17,1412,0.0,0.0,0.0,1.0
45272,W4,402,1.0,0.0,0.0,0.0
45273,W16,1445,0.0,0.0,0.0,1.0
45274,W8,419,1.0,0.0,0.0,0.0
45275,W10,1092,1.0,0.0,0.0,0.0
45276,W18,4130,0.0,1.0,0.0,0.0
45277,W12,1793,0.0,1.0,0.0,0.0
45278,W3,3512,0.0,1.0,0.0,0.0
45279,W7,2656,0.0,1.0,0.0,0.0
45280,W5,3596,0.0,1.0,0.0,0.0
45281,W2,2462,0.0,1.0,0.0,0.0
45282,W14,3714,0.0,1.0,0.0,0.0
45283,W11,2370,0.0,1.0,0.0,0.0
45284,W14,3218,0.0,1.0,0.0,0.0
45285,W5,3346,0.0,1.0,0.0,0.0
45286,W8,647,1.0,0.0,0.0,0.0
45287,W7,3902,0.0,1.0,0.0,0.0
45288,W15,1632,0.0,1.0,0.0,0.0
45289,W14,1137,1.0,0.0,0.0,0.0
45290,W13,1882,0.0,0.0,0.0,1.0
45291,W15,239,1.0,0.0,0.0,0.0
45292,W15,850,1.0,0.0,0.0,0.0
45293,W9,2752,0.0,1.0,0.0,0.0
45294,W3,3457,0.0,1.0,0.0,0.0
45295,W16,3547,0.0,1.0,0.0,0.0
45296,W4,289,1.0,0.0,0.0,0.0
45297,W9,3259,0.0,1.0,0.0,0.0
45298,W9,3608,0.0,1.0,0.0,0.0
45299,W3,3835,0.0,1.0,0.0,0.0
45300,W4,1996,0.0,0.0,1.0,0.0
45301,W7,3015,0.0,1.0,0.0,0.0
45302,W4,2741,0.0,0.0,1.0,0.0
45303,W4,818,1.0,0.0,0.0,0.0
45304,W18,326,1.0,0.0,0.0,0.0
45305,W2,165,1.0,0.0,0.0,0.0
45306,W19,5493,0.0,1.0,0.0,0.0
45307,W10,2479,0.0,1.0,0.0,0.0
45308,W20,1784,0.0,1.0,0.0,0.0
45309,W3,4244,0.0,1.0,0.0,0.0
45310,W12,1365,0.0,0.0,0.0,1.0
45311,W16,1996,0.0,1.0,0.0,0.0
45312,W20,479,1.0,0.0,0.0,0.0
45313,W15,364,1.0,0.0,0.0,0.0
45314,W8,5924,0.0,0.0,1.0,0.0
45315,W9,3068,0.0,1.0,0.0,0.0
45316,W14,4322,0.0,1.0,0.0,0.0
45317,W15,1566,0.0,0.0,0.0,1.0
45318,W14,5821,0.0,1.0,0.0,0.0
45319,W4,1720,0.0,0.0,1.0,0.0
45320,W19,1758,0.0,1.0,0.0,0.0
45321,W4,183,1.0,0.0,0.0,0.0
45322,W15,4848,0.0,1.0,0.0,0.0
45323,W2,330,1.0,0.0,0.0,0.0
45324,W15,1114,1.0,0.0,0.0,0.0
45325,W5,3543,0.0,1.0,0.0,0.0
45326,W12,1651,0.0,0.0,0.0,1.0
45327,W2,2244,0.0,1.0,0.0,0.0
45328,W9,832,1.0,0.0,0.0,0.0
45329,W15,3112,0.0,1.0,0.0,0.0
45330,W3,1868,0.0,1.0,0.0,0.0
45331,W18,2285,0.0,1.0,0.0,0.0
45332,W9,326,1.0,0.0,0.0,0.0
45333,W16,574,1.0,0.0,0.0,0.0
45334,W20,528,1.0,0.0,0.0,0.0
45335,W8,5003,0.0,0.0,1.0,0.0
45336,W10,461,1.0,0.0,0.0,0.0
45337,W15,3166,0.0,1.0,0.0,0.0
45338,W17,5060,0.0,1.0,0.0,0.0
45339,W8,1845,0.0,0.0,1.0,0.0
45340,W20,1247,1.0,0.0,0.0,0.0
45341,W14,3433,0.0,1.0,0.0,0.0
45342,W17,2161,0.0,1.0,0.0,0.0
45343,W14,3731,0.0,1.0,0.0,0.0
45344,W16,2911,0.0,1.0,0.0,0.0
45345,W10,932,1.0,0.0,0.0,0.0
45346,W7,1387,0.0,0.0,0.0,1.0
45347,W15,3360,0.0,1.0,0.0,0.0
45348,W18,3758,0.0,1.0,0.0,0.0
45349,W10,2470,0.0,1.0,0.0,0.0
45350,W5,2225,0.0,0.0,0.0,1.0
45351,W13,543,1.0,0.0,0.0,0.0
45352,W11,2361,0.0,1.0,0.0,0.0
45353,W14,3434,0.0,1.0,0.0,0.0
45354,W8,6087,0.0,0.0,1.0,0.0
45355,W2,4278,0.0,1.0,0.0,0.0
45356,W7,1005,1.0,0.0,0.0,0.0
45357,W14,2355,0.0,1.0,0.0,0.0
45358,W3,868,1.0,0.0,0.0,0.0
45359,W12,1955,0.0,1.0,0.0,0.0
45360,W18,2002,0.0,1.0,0.0,0.0
45361,W8,4338,0.0,0.0,1.0,0.0
45362,W3,2613,0.0,1.0,0.0,0.0
45363,W5,2303,0.0,1.0,0.0,0.0
45364,W8,3814,0.0,0.0,1.0,0.0
45365,W20,2393,0.0,1.0,0.0,0.0
45366,W4,1536,0.0,0.0,1.0,0.0
45367,W8,1143,1.0,0.0,0.0,0.0
45368,W3,2972,0.0,1.0,0.0,0.0
45369,W14,5368,0.0,1.0,0.0,0.0
45370,W11,1167,1.0,0.0,0.0,0.0
45371,W16,2742,0.0,1.0,0.0,0.0
45372,W10,2232,0.0,1.0,0.0,0.0
45373,W5,2278,0.0,1.0,0.0,0.0
45374,W7,1422,0.0,0.0,0.0,1.0
45375,W16,2729,0.0,1.0,0.0,0.0
45376,W18,2942,0.0,1.0,0.0,0.0
45377,W14,1661,0.0,0.0,0.0,1.0
45378,W11,814,1.0,0.0,0.0,0.0
45379,W14,6497,0.0,1.0,0.0,0.0
45380,W20,2887,0.0,1.0,0.0,0.0
45381,W19,1878,0.0,1.0,0.0,0.0
45382,W15,3253,0.0,1.0,0.0,0.0
45383,W11,1314,1.0,0.0,0.0,0.0
45384,W20,1114,1.0,0.0,0.0,0.0
45385,W2,1158,0.0,0.0,0.0,1.0
45386,W3,3974,0.0,1.0,0.0,0.0
45387,W15,2082,0.0,1.0,0.0,0.0
45388,W13,4351,0.0,1.0,0.0,0.0
45389,W14,1214,1.0,0.0,0.0,0.0
45390,W14,1930,0.0,1.0,0.0,0.0
45391,W17,1312,1.0,0.0,0.0,0.0
45392,W19,486,1.0,0.0,0.0,0.0
45393,W7,2151,0.0,1.0,0.0,0.0
45394,W2,2687,0.0,1.0,0.0,0.0
45395,W18,2115,0.0,1.0,0.0,0.0
45396,W16,4567,0.0,1.0,0.0,0.0
45397,W15,5167,0.0,1.0,0.0,0.0
45398,W14,1113,1.0,0.0,0.0,0.0
45399,W5,3741,0.0,1.0,0.0,0.0
45400,W19,4034,0.0,1.0,0.0,0.0
45401,W17,2472,0.0,1.0,0.0,0.0
45402,W5,819,1.0,0.0,0.0,0.0
45403,W5,3579,0.0,1.0,0.0,0.0
45404,W4,663,1.0,0.0,0.0,0.0
45405,W16,2512,0.0,1.0,0.0,0.0
45406,W19,864,1.0,0.0,0.0,0.0
45407,W7,2060,0.0,1.0,0.0,0.0
45408,W2,1507,0.0,0.0,0.0,1.0
45409,W7,1417,0.0,0.0,0.0,1.0
45410,W5,283,1.0,0.0,0.0,0.0
45411,W19,3660,0.0,1.0,0.0,0.0
45412,W8,802,1.0,0.0,0.0,0.0
45413,W9,394,1.0,0.0,0.0,0.0
45414,W17,3490,0.0,1.0,0.0,0.0
45415,W11,1381,0.0,0.0,0.0,1.0
45416,W15,1261,1.0,0.0,0.0,0.0
45417,W11,759,1.0,0.0,0.0,0.0
45418,W3,3465,0.0,1.0,0.0,0.0
45419,W14,4723,0.0,1.0,0.0,0.0
45420,W17,5256,0.0,1.0,0.0,0.0
45421,W11,1741,0.0,1.0,0.0,0.0
45422,W2,1866,0.0,0.0,0.0,1.0
45423,W16,4598,0.0,1.0,0.0,0.0
45424,W2,3800,0.0,1.0,0.0,0.0
45425,W15,1336,0.0,0.0,0.0,1.0
45426,W8,4048,0.0,0.0,1.0,0.0
45427,W12,1590,0.0,0.0,0.0,1.0
45428,W15,3674,0.0,1.0,0.0,0.0
45429,W9,1246,1.0,0.0,0.0,0.0
45430,W15,1216,1.0,0.0,0.0,0.0
45431,W5,3496,0.0,1.0,0.0,0.0
45432,W10,2890,0.0,1.0,0.0,0.0
45433,W2,3894,0.0,1.0,0.0,0.0
45434,W14,1340,0.0,0.0,0.0,1.0
45435,W10,236,1.0,0.0,0.0,0.0
45436,W7,2802,0.0,1.0,0.0,0.0
45437,W3,1318,1.0,0.0,0.0,0.0
45438,W14,880,1.0,0.0,0.0,0.0
45439,W4,1017,1.0,0.0,0.0,0.0
45440,W19,2901,0.0,1.0,0.0,0.0
45441,W16,2259,0.0,1.0,0.0,0.0
45442,W8,6540,0.0,0.0,1.0,0.0
45443,W2,2798,0.0,1.0,0.0,0.0
45444,W12,1549,0.0,0.0,0.0,1.0
45445,W15,679,1.0,0.0,0.0,0.0
45446,W18,3566,0.0,1.0,0.0,0.0
45447,W8,753,1.0,0.0,0.0,0.0
45448,W17,1072,1.0,0.0,0.0,0.0
45449,W8,4914,0.0,0.0,1.0,0.0
45450,W13,3131,0.0,1.0,0.0,0.0
45451,W15,3797,0.0,1.0,0.0,0.0
45452,W20,1677,0.0,1.0,0.0,0.0
45453,W11,1747,0.0,1.0,0.0,0.0
45454,W13,3840,0.0,1.0,0.0,0.0
45455,W17,4609,0.0,1.0,0.0,0.0
45456,W19,395,1.0,0.0,0.0,0.0
45457,W11,446,1.0,0.0,0.0,0.0
45458,W14,3568,0.0,1.0,0.0,0.0
45459,W18,3615,0.0,1.0,0.0,0.0
45460,W19,3728,0.0,1.0,0.0,0.0
45461,W2,4524,0.0,1.0,0.0,0.0
45462,W15,2659,0.0,1.0,0.0,0.0
45463,W2,4001,0.0,1.0,0.0,0.0
45464,W14,527,1.0,0.0,0.0,0.0
45465,W19,222,1.0,0.0,0.0,0.0
45466,W12,1463,0.0,0.0,0.0,1.0
45467,W17,4430,0.0,1.0,0.0,0.0
45468,W11,2020,0.0,1.0,0.0,0.0
45469,W17,5353,0.0,1.0,0.0,0.0
45470,W14,3290,0.0,1.0,0.0,0.0
45471,W5,4514,0.0,1.0,0.0,0.0
45472,W7,2926,0.0,1.0,0.0,0.0
45473,W7,3868,0.0,1.0,0.0,0.0
45474,W9,3197,0.0,1.0,0.0,0.0
45475,W16,1773,0.0,1.0,0.0,0.0
45476,W7,1089,1.0,0.0,0.0,0.0
45477,W15,3917,0.0,1.0,0.0,0.0
45478,W16,3490,0.0,1.0,0.0,0.0
45479,W12,1901,0.0,1.0,0.0,0.0
45480,W18,3903,0.0,1.0,0.0,0.0
45481,W12,874,1.0,0.0,0.0,0.0
45482,W14,870,1.0,0.0,0.0,0.0
45483,W4,3152,0.0,0.0,1.0,0.0
45484,W5,1589,0.0,0.0,0.0,1.0
45485,W17,3437,0.0,1.0,0.0,0.0
45486,W4,1895,0.0,0.0,1.0,0.0
45487,W11,543,1.0,0.0,0.0,0.0
45488,W16,3138,0.0,1.0,0.0,0.0
45489,W9,1480,0.0,0.0,0.0,1.0
45490,W4,2819,0.0,0.0,1.0,0.0
45491,W16,400,1.0,0.0,0.0,0.0
45492,W17,129,1.0,0.0,0.0,0.0
45493,W8,847,1.0,0.0,0.0,0.0
45494,W20,2965,0.0,1.0,0.0,0.0
45495,W19,3145,0.0,1.0,0.0,0.0
45496,W5,5003,0.0,1.0,0.0,0.0
45497,W15,393,1.0,0.0,0.0,0.0
45498,W3,2597,0.0,1.0,0.0,0.0
45499,W20,745,1.0,0.0,0.0,0.0
45500,W16,711,1.0,0.0,0.0,0.0
45501,W12,1330,1.0,0.0,0.0,0.0
45502,W10,1837,0.0,0.0,0.0,1.0
45503,W5,1026,1.0,0.0,0.0,0.0
45504,W3,339,1.0,0.0,0.0,0.0
45505,W15,848,1.0,0.0,0.0,0.0
45506,W13,2431,0.0,1.0,0.0,0.0
45507,W5,477,1.0,0.0,0.0,0.0
45508,W19,2010,0.0,1.0,0.0,0.0
45509,W20,127,1.0,0.0,0.0,0.0
45510,W5,756,1.0,0.0,0.0,0.0
45511,W13,2197,0.0,1.0,0.0,0.0
45512,W16,4589,0.0,1.0,0.0,0.0
45513,W14,1230,1.0,0.0,0.0,0.0
45514,W19,817,1.0,0.0,0.0,0.0
45515,W10,2062,0.0,0.0,0.0,1.0
45516,W5,4422,0.0,1.0,0.0,0.0
45517,W11,875,1.0,0.0,0.0,0.0
45518,W5,3990,0.0,1.0,0.0,0.0
45519,W14,4091,0.0,1.0,0.0,0.0
45520,W20,1506,0.0,1.0,0.0,0.0
45521,W2,3888,0.0,1.0,0.0,0.0
45522,W13,1530,0.0,0.0,0.0,1.0
45523,W18,4021,0.0,1.0,0.0,0.0
45524,W18,405,1.0,0.0,0.0,0.0
45525,W9,3675,0.0,1.0,0.0,0.0
45526,W18,297,1.0,0.0,0.0,0.0
45527,W17,2455,0.0,1.0,0.0,0.0
45528,W9,3095,0.0,1.0,0.0,0.0
45529,W2,1549,0.0,0.0,0.0,1.0
45530,W10,1822,0.0,0.0,0.0,1.0
45531,W20,2475,0.0,1.0,0.0,0.0
45532,W7,268,1.0,0.0,0.0,0.0
45533,W18,1794,0.0,1.0,0.0,0.0
45534,W5,4482,0.0,1.0,0.0,0.0
45535,W15,2975,0.0,1.0,0.0,0.0
45536,W3,2509,0.0,1.0,0.0,0.0
45537,W4,1771,0.0,0.0,1.0,0.0
45538,W5,140,1.0,0.0,0.0,0.0
45539,W20,1814,0.0,1.0,0.0,0.0
45540,W8,1188,1.0,0.0,0.0,0.0
45541,W14,4646,0.0,1.0,0.0,0.0
45542,W3,1760,0.0,0.0,0.0,1.0
45543,W20,2346,0.0,1.0,0.0,0.0
45544,W9,3735,0.0,1.0,0.0,0.0
45545,W8,4563,0.0,0.0,1.0,0.0
45546,W16,246,1.0,0.0,0.0,0.0
45547,W14,5616,0.0,1.0,0.0,0.0
45548,W14,1518,0.0,0.0,0.0,1.0
45549,W11,2216,0.0,1.0,0.0,0.0
45550,W16,3686,0.0,1.0,0.0,0.0
45551,W18,3163,0.0,1.0,0.0,0.0
45552,W16,878,1.0,0.0,0.0,0.0
45553,W3,1058,1.0,0.0,0.0,0.0
45554,W8,4407,0.0,0.0,1.0,0.0
45555,W14,6403,0.0,1.0,0.0,0.0
45556,W5,471,1.0,0.0,0.0,0.0
45557,W19,290,1.0,0.0,0.0,0.0
45558,W14,6521,0.0,1.0,0.0,0.0
45559,W8,2996,0.0,0.0,1.0,0.0
45560,W8,478,1.0,0.0,0.0,0.0
45561,W4,237,1.0,0.0,0.0,0.0
45562,W8,2649,0.0,0.0,1.0,0.0
45563,W2,3660,0.0,1.0,0.0,0.0
45564,W14,553,1.0,0.0,0.0,0.0
45565,W10,701,1.0,0.0,0.0,0.0
45566,W3,3286,0.0,1.0,0.0,0.0
45567,W15,1755,0.0,1.0,0.0,0.0
45568,W18,2106,0.0,1.0,0.0,0.0
45569,W19,1443,0.0,0.0,0.0,1.0
45570,W19,3791,0.0,1.0,0.0,0.0
45571,W18,4097,0.0,1.0,0.0,0.0
45572,W14,1629,0.0,0.0,0.0,1.0
45573,W17,3736,0.0,1.0,0.0,0.0
45574,W10,1738,0.0,1.0,0.0,0.0
45575,W9,2477,0.0,1.0,0.0,0.0
45576,W17,3459,0.0,1.0,0.0,0.0
45577,W7,2303,0.0,1.0,0.0,0.0
45578,W19,3910,0.0,1.0,0.0,0.0
45579,W5,4989,0.0,1.0,0.0,0.0
45580,W16,3012,0.0,1.0,0.0,0.0
45581,W12,1813,0.0,1.0,0.0,0.0
45582,W14,6171,0.0,1.0,0.0,0.0
45583,W18,3054,0.0,1.0,0.0,0.0
45584,W4,2998,0.0,0.0,1.0,0.0
45585,W4,3048,0.0,0.0,1.0,0.0
45586,W2,926,1.0,0.0,0.0,0.0
45587,W8,5383,0.0,0.0,1.0,0.0
45588,W14,6268,0.0,1.0,0.0,0.0
45589,W4,741,1.0,0.0,0.0,0.0
45590,W16,1819,0.0,1.0,0.0,0.0
45591,W9,2897,0.0,1.0,0.0,0.0
45592,W9,3734,0.0,1.0,0.0,0.0
45593,W4,1698,0.0,0.0,1.0,0.0
45594,W5,4303,0.0,1.0,0.0,0.0
45595,W20,2014,0.0,1.0,0.0,0.0
45596,W5,5398,0.0,1.0,0.0,0.0
45597,W14,1495,0.0,0.0,0.0,1.0
45598,W15,2887,0.0,1.0,0.0,0.0
45599,W8,2602,0.0,0.0,1.0,0.0
45600,W16,2648,0.0,1.0,0.0,0.0
45601,W13,1172,1.0,0.0,0.0,0.0
45602,W17,1840,0.0,1.0,0.0,0.0
45603,W3,405,1.0,0.0,0.0,0.0
45604,W9,528,1.0,0.0,0.0,0.0
45605,W18,814,1.0,0.0,0.0,0.0
45606,W5,1250,1.0,0.0,0.0,0.0
45607,W12,1608,0.0,0.0,0.0,1.0
45608,W9,2083,0.0,0.0,0.0,1.0
45609,W13,2882,0.0,1.0,0.0,0.0
45610,W11,1178,1.0,0.0,0.0,0.0
45611,W17,2025,0.0,1.0,0.0,0.0
45612,W17,4838,0.0,1.0,0.0,0.0
45613,W19,1777,0.0,1.0,0.0,0.0
45614,W4,348,1.0,0.0,0.0,0.0
45615,W5,3836,0.0,1.0,0.0,0.0
45616,W3,3231,0.0,1.0,0.0,0.0
45617,W15,4150,0.0,1.0,0.0,0.0
45618,W3,2906,0.0,1.0,0.0,0.0
45619,W11,1426,0.0,0.0,0.0,1.0
45620,W19,1347,0.0,0.0,0.0,1.0
45621,W2,1809,0.0,0.0,0.0,1.0
45622,W5,4805,0.0,1.0,0.0,0.0
45623,W8,3444,0.0,0.0,1.0,0.0
45624,W9,1863,0.0,0.0,0.0,1.0
45625,W4,2550,0.0,0.0,1.0,0.0
45626,W15,566,1.0,0.0,0.0,0.0
45627,W4,759,1.0,0.0,0.0,0.0
45628,W5,688,1.0,0.0,0.0,0.0
45629,W5,1501,0.0,0.0,0.0,1.0
